date,mandi_id,crop_name,avg_modal_price,avg_msp,records_count,below_msp_count
2026-02-12,MANDI033,Maize,2050.862853424056,2090.0,1,1
2026-02-12,MANDI034,Maize,2052.73,2090.0,1,1
2026-02-12,MANDI037,Mustard,6238.74,5650.0,1,0
2026-02-12,MANDI043,Mustard,5825.96950521827,5650.0,1,0
2026-02-12,MANDI043,Wheat,2034.0,2275.0,1,1
2026-02-12,MANDI044,Cotton,6465.3,6620.0,1,1
2026-02-12,MANDI045,Mustard,5945.597686100972,5650.0,1,0
2026-02-12,MANDI046,Narma,6381.950717698559,6620.0,1,1
2026-02-12,MANDI047,Maize,1827.41,2090.0,1,1
2026-02-12,MANDI047,Sugarcane,3503.125272293878,3500.0,1,0
2026-02-12,MANDI050,Wheat,2488.13,2275.0,1,0
2026-02-12,MANDI051,Rice,2322.63,2183.0,1,0
2026-02-12,MANDI051,Wheat,2271.61,2275.0,1,1
2026-02-12,MANDI054,Mustard,5925.0,5650.0,1,0
2026-02-13,MANDI001,Basmati,2384.39,2183.0,1,0
2026-02-13,MANDI004,Mustard,6287.45,5650.0,1,0
2026-02-13,MANDI007,Maize,2130.14,2090.0,1,0
2026-02-13,MANDI008,Cotton,6788.81,6620.0,1,0
2026-02-13,MANDI008,Wheat,2090.0,2275.0,1,1
2026-02-13,MANDI013,Maize,2112.0,2090.0,1,0
2026-02-13,MANDI014,Rice,2413.0,2183.0,1,0
2026-02-13,MANDI015,Rice,2020.86,2183.0,1,1
2026-02-13,MANDI019,Maize,2317.0,2090.0,1,0
2026-02-13,MANDI020,Cotton,6503.0,6620.0,1,1
2026-02-13,MANDI020,Mustard,5036.0,5650.0,1,1
2026-02-13,MANDI022,Maize,2168.0,2090.0,1,0
2026-02-13,MANDI026,Cotton,6988.379101675256,6620.0,2,1
2026-02-13,MANDI026,Mustard,5669.0,5650.0,1,0
2026-02-13,MANDI028,Maize,1923.26,2090.0,1,1
2026-02-13,MANDI029,Wheat,2372.09,2275.0,1,0
2026-02-13,MANDI030,Wheat,2458.0,2275.0,1,0
2026-02-13,MANDI031,Mustard,5945.0,5650.0,1,0
2026-02-13,MANDI032,Mustard,6425.0,5650.0,1,0
2026-02-13,MANDI034,Cotton,7554.53,6620.0,1,0
2026-02-13,MANDI034,Sugarcane,4029.0,3500.0,1,0
2026-02-13,MANDI037,Sugarcane,3619.27,3500.0,1,0
2026-02-13,MANDI042,Narma,6584.4313280426095,6620.0,1,1
2026-02-13,MANDI046,Mustard,6225.98,5650.0,1,0
2026-02-13,MANDI050,Mustard,5507.31,5650.0,1,1
2026-02-13,MANDI050,Rice,2399.0,2183.0,1,0
2026-02-13,MANDI051,Cotton,6749.63,6620.0,1,0
2026-02-13,MANDI054,Rice,2095.08,2183.0,1,1
2026-02-13,MANDI055,Rice,2158.294930463491,2183.0,1,1
2026-02-14,MANDI004,Mustard,5096.54,5650.0,1,1
2026-02-14,MANDI006,Mustard,6127.0,5650.0,1,0
2026-02-14,MANDI007,Narma,6342.03,6620.0,1,1
2026-02-14,MANDI008,Maize,2000.21,2090.0,1,1
2026-02-14,MANDI013,Sugarcane,3847.0,3500.0,1,0
2026-02-14,MANDI018,Rice,2342.0,2183.0,1,0
2026-02-14,MANDI020,Narma,6619.43,6620.0,1,1
2026-02-14,MANDI021,Maize,2325.63,2090.0,1,0
2026-02-14,MANDI021,Rice,2162.48,2183.0,1,1
2026-02-14,MANDI023,Sugarcane,3679.55,3500.0,1,0
2026-02-14,MANDI029,Cotton,6896.0,6620.0,1,0
2026-02-14,MANDI029,Maize,2394.7,2090.0,1,0
2026-02-14,MANDI029,Rice,2458.55,2183.0,1,0
2026-02-14,MANDI029,Wheat,2129.5,2275.0,1,1
2026-02-14,MANDI031,Wheat,2402.71,2275.0,1,0
2026-02-14,MANDI033,Mustard,6086.32,5650.0,1,0
2026-02-14,MANDI034,Wheat,2438.71,2275.0,1,0
2026-02-14,MANDI036,Rice,2264.0,2183.0,1,0
2026-02-14,MANDI037,Sugarcane,3329.65,3500.0,1,1
2026-02-14,MANDI047,Rice,2384.52,2183.0,1,0
2026-02-14,MANDI049,Maize,1958.7,2090.0,2,2
2026-02-14,MANDI049,Sugarcane,3232.0,3500.0,1,1
2026-02-14,MANDI053,Maize,1918.0,2090.0,1,1
2026-02-14,MANDI054,Narma,7303.87,6620.0,1,0
2026-02-14,MANDI056,Cotton,7175.0,6620.0,1,0
2026-02-14,MANDI057,Wheat,2385.0,2275.0,1,0
2026-02-15,MANDI003,Mustard,5797.77,5650.0,1,0
2026-02-15,MANDI003,Rice,2085.574883590212,2183.0,1,1
2026-02-15,MANDI005,Sugarcane,3844.46,3500.0,1,0
2026-02-15,MANDI007,Sugarcane,3314.85,3500.0,1,1
2026-02-15,MANDI008,Cotton,6898.115703781709,6620.0,1,0
2026-02-15,MANDI009,Sugarcane,3741.82,3500.0,1,0
2026-02-15,MANDI011,Sugarcane,3894.5,3500.0,1,0
2026-02-15,MANDI014,Maize,2093.0,2090.0,1,0
2026-02-15,MANDI014,Rice,2399.92,2183.0,1,0
2026-02-15,MANDI014,Sugarcane,3355.0,3500.0,1,1
2026-02-15,MANDI015,Rice,2018.54,2183.0,1,1
2026-02-15,MANDI016,Basmati,2298.34,2183.0,1,0
2026-02-15,MANDI016,Maize,2140.85,2090.0,1,0
2026-02-15,MANDI016,Mustard,5602.93,5650.0,1,1
2026-02-15,MANDI017,Mustard,5840.6,5650.0,1,0
2026-02-15,MANDI019,Cotton,7642.99,6620.0,1,0
2026-02-15,MANDI021,Basmati,2067.05,2183.0,1,1
2026-02-15,MANDI021,Wheat,2318.91,2275.0,1,0
2026-02-15,MANDI024,Basmati,2422.7428201281605,2183.0,1,0
2026-02-15,MANDI024,Rice,2401.0,2183.0,1,0
2026-02-15,MANDI026,Sugarcane,3515.0,3500.0,1,0
2026-02-15,MANDI028,Sugarcane,3907.19,3500.0,1,0
2026-02-15,MANDI029,Maize,2082.0,2090.0,1,1
2026-02-15,MANDI029,Rice,2300.0,2183.0,1,0
2026-02-15,MANDI029,Sugarcane,3480.0,3500.0,1,1
2026-02-15,MANDI030,Maize,2102.67,2090.0,1,0
2026-02-15,MANDI031,Rice,2333.91,2183.0,1,0
2026-02-15,MANDI031,Sugarcane,3310.0,3500.0,1,1
2026-02-15,MANDI035,Maize,2324.2737078282125,2090.0,1,0
2026-02-15,MANDI035,Rice,2308.0,2183.0,1,0
2026-02-15,MANDI036,Cotton,7325.58,6620.0,1,0
2026-02-15,MANDI036,Narma,6754.55,6620.0,1,0
2026-02-15,MANDI038,Rice,2023.1,2183.0,1,1
2026-02-15,MANDI039,Wheat,2272.0,2275.0,1,1
2026-02-15,MANDI043,Cotton,7204.0,6620.0,1,0
2026-02-15,MANDI043,Sugarcane,3738.33089820915,3500.0,1,0
2026-02-15,MANDI044,Rice,2240.56,2183.0,1,0
2026-02-15,MANDI045,Mustard,6084.0,5650.0,1,0
2026-02-15,MANDI046,Mustard,5544.56,5650.0,1,1
2026-02-15,MANDI053,Sugarcane,3257.62,3500.0,1,1
2026-02-16,MANDI001,Cotton,6246.15,6620.0,1,1
2026-02-16,MANDI003,Rice,2053.0,2183.0,1,1
2026-02-16,MANDI004,Maize,1994.24,2090.0,1,1
2026-02-16,MANDI005,Basmati,1993.0,2183.0,1,1
2026-02-16,MANDI005,Cotton,7261.0,6620.0,1,0
2026-02-16,MANDI005,Mustard,5137.0,5650.0,1,1
2026-02-16,MANDI006,Maize,2027.0,2090.0,1,1
2026-02-16,MANDI006,Mustard,5303.484164054503,5650.0,1,1
2026-02-16,MANDI008,Rice,2425.41,2183.0,1,0
2026-02-16,MANDI009,Cotton,6401.0,6620.0,1,1
2026-02-16,MANDI011,Wheat,2155.0,2275.0,1,1
2026-02-16,MANDI014,Mustard,5882.0,5650.0,1,0
2026-02-16,MANDI014,Wheat,2412.0,2275.0,1,0
2026-02-16,MANDI015,Basmati,2258.0,2183.0,1,0
2026-02-16,MANDI015,Maize,1864.56,2090.0,1,1
2026-02-16,MANDI015,Mustard,5882.62,5650.0,1,0
2026-02-16,MANDI018,Rice,2390.0,2183.0,1,0
2026-02-16,MANDI018,Wheat,2104.0,2275.0,1,1
2026-02-16,MANDI020,Cotton,6573.0,6620.0,1,1
2026-02-16,MANDI025,Cotton,7159.8,6620.0,1,0
2026-02-16,MANDI025,Rice,2438.0,2183.0,1,0
2026-02-16,MANDI027,Maize,2099.0,2090.0,1,0
2026-02-16,MANDI028,Wheat,2360.24,2275.0,1,0
2026-02-16,MANDI029,Rice,2058.06,2183.0,1,1
2026-02-16,MANDI029,Sugarcane,3374.0,3500.0,1,1
2026-02-16,MANDI029,Wheat,2460.69,2275.0,1,0
2026-02-16,MANDI032,Mustard,5522.688282965513,5650.0,1,1
2026-02-16,MANDI032,Rice,2330.0,2183.0,1,0
2026-02-16,MANDI034,Wheat,2158.63,2275.0,1,1
2026-02-16,MANDI035,Cotton,7168.0,6620.0,1,0
2026-02-16,MANDI040,Cotton,6342.87,6620.0,1,1
2026-02-16,MANDI043,Rice,2369.54,2183.0,1,0
2026-02-16,MANDI045,Cotton,7068.0,6620.0,1,0
2026-02-16,MANDI045,Maize,2108.15,2090.0,1,0
2026-02-16,MANDI045,Mustard,5932.57,5650.0,1,0
2026-02-17,MANDI002,Cotton,6958.54,6620.0,1,0
2026-02-17,MANDI002,Rice,2429.89,2183.0,1,0
2026-02-17,MANDI004,Wheat,2602.0,2275.0,1,0
2026-02-17,MANDI008,Maize,1962.0,2090.0,1,1
2026-02-17,MANDI009,Cotton,7048.67,6620.0,1,0
2026-02-17,MANDI010,Wheat,2213.0,2275.0,1,1
2026-02-17,MANDI012,Wheat,2594.4,2275.0,1,0
2026-02-17,MANDI013,Maize,1956.38,2090.0,1,1
2026-02-17,MANDI016,Maize,2218.09,2090.0,1,0
2026-02-17,MANDI019,Wheat,2442.3,2275.0,1,0
2026-02-17,MANDI023,Maize,2096.0,2090.0,1,0
2026-02-17,MANDI023,Wheat,2621.0,2275.0,1,0
2026-02-17,MANDI024,Wheat,2220.05,2275.0,1,1
2026-02-17,MANDI026,Narma,6560.12,6620.0,1,1
2026-02-17,MANDI027,Maize,1999.0,2090.0,1,1
2026-02-17,MANDI028,Mustard,5119.29,5650.0,1,1
2026-02-17,MANDI030,Sugarcane,3482.43,3500.0,1,1
2026-02-17,MANDI030,Wheat,2312.93,2275.0,1,0
2026-02-17,MANDI031,Mustard,5505.0,5650.0,2,2
2026-02-17,MANDI032,Sugarcane,3794.3,3500.0,1,0
2026-02-17,MANDI036,Cotton,6154.0,6620.0,1,1
2026-02-17,MANDI036,Mustard,5577.0,5650.0,1,1
2026-02-17,MANDI037,Mustard,6204.11,5650.0,1,0
2026-02-17,MANDI039,Wheat,2331.22,2275.0,1,0
2026-02-17,MANDI043,Cotton,5991.0,6620.0,1,1
2026-02-17,MANDI043,Wheat,2057.3,2275.0,1,1
2026-02-17,MANDI050,Maize,2284.78,2090.0,1,0
2026-02-17,MANDI052,Wheat,2204.29,2275.0,1,1
2026-02-17,MANDI053,Sugarcane,3202.1,3500.0,1,1
2026-02-18,MANDI001,Mustard,5980.0,5650.0,1,0
2026-02-18,MANDI001,Wheat,2312.89,2275.0,1,0
2026-02-18,MANDI002,Rice,2238.5161932770234,2183.0,1,0
2026-02-18,MANDI004,Mustard,5666.719999999999,5650.0,2,1
2026-02-18,MANDI006,Rice,2212.62,2183.0,1,0
2026-02-18,MANDI006,Sugarcane,3596.42,3500.0,1,0
2026-02-18,MANDI007,Rice,2171.89,2183.0,1,1
2026-02-18,MANDI008,Cotton,7392.0,6620.0,1,0
2026-02-18,MANDI008,Wheat,2157.3171070910457,2275.0,1,1
2026-02-18,MANDI011,Mustard,6158.85,5650.0,1,0
2026-02-18,MANDI015,Sugarcane,3529.0,3500.0,1,0
2026-02-18,MANDI020,Narma,7245.0,6620.0,1,0
2026-02-18,MANDI020,Rice,2316.66,2183.0,1,0
2026-02-18,MANDI023,Rice,2115.88,2183.0,1,1
2026-02-18,MANDI030,Cotton,7023.0,6620.0,1,0
2026-02-18,MANDI031,Wheat,2225.5,2275.0,1,1
2026-02-18,MANDI032,Maize,2101.02,2090.0,1,0
2026-02-18,MANDI035,Sugarcane,3849.55,3500.0,1,0
2026-02-18,MANDI037,Wheat,2028.31,2275.0,1,1
2026-02-18,MANDI038,Mustard,6302.7,5650.0,1,0
2026-02-18,MANDI039,Maize,1929.0,2090.0,1,1
2026-02-18,MANDI041,Sugarcane,3899.04,3500.0,1,0
2026-02-18,MANDI042,Maize,2083.73,2090.0,1,1
2026-02-18,MANDI042,Rice,2376.81,2183.0,1,0
2026-02-18,MANDI042,Wheat,2212.25,2275.0,1,1
2026-02-18,MANDI044,Sugarcane,3885.0,3500.0,1,0
2026-02-18,MANDI046,Maize,1914.0,2090.0,1,1
2026-02-18,MANDI047,Mustard,6253.73,5650.0,1,0
2026-02-18,MANDI049,Sugarcane,3319.45,3500.0,1,1
2026-02-18,MANDI052,Sugarcane,3378.22,3500.0,1,1
2026-02-18,MANDI052,Wheat,2424.900257694685,2275.0,1,0
2026-02-18,MANDI055,Wheat,2172.33,2275.0,1,1
2026-02-18,MANDI057,Rice,2138.79,2183.0,1,1
2026-02-19,MANDI001,Maize,2219.0,2090.0,1,0
2026-02-19,MANDI002,Mustard,5417.78,5650.0,1,1
2026-02-19,MANDI007,Maize,2354.83,2090.0,1,0
2026-02-19,MANDI010,Maize,2300.527665388,2090.0,1,0
2026-02-19,MANDI010,Mustard,6472.0,5650.0,1,0
2026-02-19,MANDI010,Wheat,2436.0,2275.0,1,0
2026-02-19,MANDI011,Rice,2535.37,2183.0,1,0
2026-02-19,MANDI012,Maize,2270.665047656248,2090.0,1,0
2026-02-19,MANDI013,Mustard,5747.5,5650.0,1,0
2026-02-19,MANDI015,Mustard,5471.0,5650.0,1,1
2026-02-19,MANDI017,Maize,2247.22,2090.0,1,0
2026-02-19,MANDI018,Sugarcane,3413.14,3500.0,1,1
2026-02-19,MANDI018,Wheat,2116.0,2275.0,1,1
2026-02-19,MANDI022,Wheat,2291.75,2275.0,1,0
2026-02-19,MANDI024,Rice,2328.0,2183.0,1,0
2026-02-19,MANDI025,Wheat,2493.301577089794,2275.0,1,0
2026-02-19,MANDI026,Narma,7226.82,6620.0,1,0
2026-02-19,MANDI029,Cotton,6559.673066764204,6620.0,1,1
2026-02-19,MANDI030,Rice,2217.8,2183.0,1,0
2026-02-19,MANDI032,Sugarcane,3865.5,3500.0,1,0
2026-02-19,MANDI033,Mustard,5704.0,5650.0,1,0
2026-02-19,MANDI035,Rice,2109.0,2183.0,1,1
2026-02-19,MANDI035,Sugarcane,3312.43,3500.0,1,1
2026-02-19,MANDI036,Maize,2045.14,2090.0,1,1
2026-02-19,MANDI038,Maize,2243.65,2090.0,1,0
2026-02-19,MANDI043,Wheat,2374.0,2275.0,1,0
2026-02-19,MANDI045,Maize,2024.56,2090.0,1,1
2026-02-19,MANDI048,Rice,2134.97,2183.0,1,1
2026-02-19,MANDI049,Sugarcane,3472.56,3500.0,1,1
2026-02-19,MANDI055,Rice,1978.28,2183.0,1,1
2026-02-19,MANDI055,Sugarcane,3656.11,3500.0,1,0
2026-02-19,MANDI055,Wheat,2316.0,2275.0,1,0
2026-02-19,MANDI056,Cotton,7679.0,6620.0,1,0
2026-02-19,MANDI056,Rice,2224.0,2183.0,1,0
2026-02-19,MANDI057,Wheat,2288.67,2275.0,1,0
2026-02-20,MANDI002,Sugarcane,3378.4500000000003,3500.0,3,2
2026-02-20,MANDI005,Mustard,5426.0,5650.0,1,1
2026-02-20,MANDI005,Sugarcane,3891.84,3500.0,1,0
2026-02-20,MANDI006,Cotton,6479.971606473403,6620.0,1,1
2026-02-20,MANDI007,Cotton,7207.0,6620.0,1,0
2026-02-20,MANDI007,Mustard,6298.0,5650.0,1,0
2026-02-20,MANDI007,Rice,2340.714182031212,2183.0,1,0
2026-02-20,MANDI010,Basmati,2300.6,2183.0,1,0
2026-02-20,MANDI010,Mustard,6383.47,5650.0,1,0
2026-02-20,MANDI011,Sugarcane,3942.12,3500.0,1,0
2026-02-20,MANDI012,Wheat,2083.63,2275.0,1,1
2026-02-20,MANDI014,Sugarcane,3218.0,3500.0,1,1
2026-02-20,MANDI015,Maize,2337.0,2090.0,1,0
2026-02-20,MANDI018,Maize,1952.68,2090.0,1,1
2026-02-20,MANDI020,Mustard,5787.61,5650.0,1,0
2026-02-20,MANDI023,Maize,2159.52,2090.0,1,0
2026-02-20,MANDI024,Wheat,2184.92,2275.0,1,1
2026-02-20,MANDI025,Rice,2152.42,2183.0,1,1
2026-02-20,MANDI026,Cotton,6518.13,6620.0,1,1
2026-02-20,MANDI027,Wheat,2359.0,2275.0,1,0
2026-02-20,MANDI042,Maize,2130.43,2090.0,1,0
2026-02-20,MANDI042,Mustard,6009.61,5650.0,1,0
2026-02-20,MANDI043,Mustard,5958.38,5650.0,1,0
2026-02-20,MANDI044,Sugarcane,3725.6112781956017,3500.0,1,0
2026-02-21,MANDI002,Rice,2288.05,2183.0,1,0
2026-02-21,MANDI006,Mustard,5989.98,5650.0,1,0
2026-02-21,MANDI007,Cotton,6633.56,6620.0,1,0
2026-02-21,MANDI007,Sugarcane,3360.2,3500.0,1,1
2026-02-21,MANDI012,Wheat,2040.0,2275.0,1,1
2026-02-21,MANDI013,Cotton,6436.03,6620.0,1,1
2026-02-21,MANDI013,Maize,1960.76,2090.0,1,1
2026-02-21,MANDI013,Rice,2319.46,2183.0,1,0
2026-02-21,MANDI016,Cotton,7363.79,6620.0,1,0
2026-02-21,MANDI016,Sugarcane,3796.68,3500.0,1,0
2026-02-21,MANDI017,Wheat,2148.63,2275.0,1,1
2026-02-21,MANDI021,Maize,2328.506623908538,2090.0,1,0
2026-02-21,MANDI021,Rice,2253.054325318163,2183.0,1,0
2026-02-21,MANDI023,Rice,2149.69,2183.0,2,1
2026-02-21,MANDI024,Wheat,2525.47,2275.0,1,0
2026-02-21,MANDI027,Narma,7100.92,6620.0,1,0
2026-02-21,MANDI034,Wheat,2228.14,2275.0,2,2
2026-02-21,MANDI037,Narma,6916.0,6620.0,1,0
2026-02-21,MANDI038,Mustard,4977.0,5650.0,1,1
2026-02-21,MANDI038,Sugarcane,3607.26,3500.0,1,0
2026-02-21,MANDI039,Rice,2419.62,2183.0,1,0
2026-02-21,MANDI039,Wheat,2211.42,2275.0,1,1
2026-02-21,MANDI040,Mustard,6225.295243169459,5650.0,1,0
2026-02-21,MANDI042,Rice,2472.0,2183.0,1,0
2026-02-21,MANDI043,Rice,1998.73,2183.0,1,1
2026-02-21,MANDI044,Wheat,2089.0,2275.0,1,1
2026-02-21,MANDI045,Wheat,2102.08,2275.0,1,1
2026-02-21,MANDI050,Basmati,2197.55,2183.0,1,0
2026-02-21,MANDI056,Sugarcane,4042.0,3500.0,1,0
2026-02-22,MANDI004,Cotton,6519.79,6620.0,1,1
2026-02-22,MANDI007,Wheat,2292.95,2275.0,1,0
2026-02-22,MANDI011,Maize,2208.4849999999997,2090.0,2,0
2026-02-22,MANDI013,Mustard,5763.21,5650.0,1,0
2026-02-22,MANDI014,Sugarcane,3805.0,3500.0,1,0
2026-02-22,MANDI018,Narma,6099.34,6620.0,1,1
2026-02-22,MANDI021,Mustard,5677.46,5650.0,1,0
2026-02-22,MANDI021,Sugarcane,3455.0,3500.0,1,1
2026-02-22,MANDI022,Wheat,2380.0,2275.0,1,0
2026-02-22,MANDI026,Cotton,6485.42,6620.0,1,1
2026-02-22,MANDI028,Mustard,5486.3,5650.0,1,1
2026-02-22,MANDI030,Sugarcane,3282.67,3500.0,1,1
2026-02-22,MANDI032,Sugarcane,3907.0,3500.0,1,0
2026-02-22,MANDI035,Wheat,2670.25,2275.0,1,0
2026-02-22,MANDI036,Rice,2149.0,2183.0,1,1
2026-02-22,MANDI040,Maize,2115.82,2090.0,1,0
2026-02-22,MANDI042,Rice,2067.0,2183.0,1,1
2026-02-22,MANDI045,Mustard,5371.87,5650.0,1,1
2026-02-22,MANDI046,Rice,2107.69,2183.0,1,1
2026-02-22,MANDI047,Maize,1902.1,2090.0,1,1
2026-02-22,MANDI049,Rice,2259.9,2183.0,1,0
2026-02-22,MANDI050,Wheat,2313.515,2275.0,2,1
2026-02-22,MANDI051,Maize,2268.66,2090.0,1,0
2026-02-22,MANDI051,Mustard,5488.0,5650.0,1,1
2026-02-22,MANDI053,Maize,2019.07,2090.0,1,1
2026-02-23,MANDI002,Mustard,5373.0,5650.0,1,1
2026-02-23,MANDI004,Sugarcane,3539.809957302685,3500.0,1,0
2026-02-23,MANDI004,Wheat,2169.48,2275.0,1,1
2026-02-23,MANDI006,Wheat,2430.0,2275.0,1,0
2026-02-23,MANDI008,Mustard,5656.21285687023,5650.0,2,1
2026-02-23,MANDI013,Rice,2308.0,2183.0,1,0
2026-02-23,MANDI013,Wheat,2128.0,2275.0,1,1
2026-02-23,MANDI014,Maize,2012.0,2090.0,1,1
2026-02-23,MANDI019,Maize,2384.69,2090.0,1,0
2026-02-23,MANDI019,Wheat,2257.0,2275.0,1,1
2026-02-23,MANDI023,Sugarcane,3585.69,3500.0,1,0
2026-02-23,MANDI028,Maize,2193.82,2090.0,1,0
2026-02-23,MANDI029,Sugarcane,3695.0,3500.0,1,0
2026-02-23,MANDI031,Maize,1961.9,2090.0,2,2
2026-02-23,MANDI032,Cotton,6108.0,6620.0,1,1
2026-02-23,MANDI033,Mustard,6232.37,5650.0,1,0
2026-02-23,MANDI036,Mustard,6427.0,5650.0,1,0
2026-02-23,MANDI037,Mustard,6190.73,5650.0,1,0
2026-02-23,MANDI039,Maize,2145.145,2090.0,2,1
2026-02-23,MANDI044,Maize,1999.0149999999999,2090.0,2,1
2026-02-23,MANDI046,Wheat,2219.75,2275.0,1,1
2026-02-23,MANDI050,Sugarcane,3262.58,3500.0,1,1
2026-02-23,MANDI052,Wheat,2487.0,2275.0,1,0
2026-02-23,MANDI057,Maize,1998.49,2090.0,1,1
2026-02-24,MANDI002,Cotton,6418.0,6620.0,1,1
2026-02-24,MANDI005,Sugarcane,3987.0,3500.0,1,0
2026-02-24,MANDI007,Mustard,6570.0,5650.0,1,0
2026-02-24,MANDI007,Wheat,2365.0,2275.0,1,0
2026-02-24,MANDI010,Cotton,6781.0,6620.0,1,0
2026-02-24,MANDI011,Maize,2229.0,2090.0,1,0
2026-02-24,MANDI011,Sugarcane,3559.71,3500.0,1,0
2026-02-24,MANDI013,Maize,1975.67,2090.0,1,1
2026-02-24,MANDI013,Wheat,2407.0,2275.0,1,0
2026-02-24,MANDI017,Wheat,2064.0,2275.0,1,1
2026-02-24,MANDI022,Mustard,5117.94,5650.0,1,1
2026-02-24,MANDI024,Mustard,5999.0,5650.0,1,0
2026-02-24,MANDI024,Sugarcane,3324.27,3500.0,1,1
2026-02-24,MANDI027,Maize,2062.7,2090.0,1,1
2026-02-24,MANDI030,Mustard,6194.58,5650.0,1,0
2026-02-24,MANDI030,Wheat,2585.0,2275.0,1,0
2026-02-24,MANDI032,Wheat,2180.0,2275.0,1,1
2026-02-24,MANDI033,Cotton,7116.480501300202,6620.0,1,0
2026-02-24,MANDI034,Cotton,7285.71,6620.0,1,0
2026-02-24,MANDI034,Wheat,2381.0,2275.0,1,0
2026-02-24,MANDI037,Basmati,1988.81,2183.0,1,1
2026-02-24,MANDI039,Cotton,5990.0,6620.0,1,1
2026-02-24,MANDI039,Mustard,5909.44,5650.0,1,0
2026-02-24,MANDI040,Narma,7496.286001764193,6620.0,1,0
2026-02-24,MANDI043,Rice,2339.03,2183.0,1,0
2026-02-24,MANDI044,Mustard,5516.42,5650.0,1,1
2026-02-24,MANDI044,Wheat,2160.85,2275.0,1,1
2026-02-24,MANDI046,Sugarcane,3626.47,3500.0,1,0
2026-02-24,MANDI046,Wheat,2165.82,2275.0,1,1
2026-02-24,MANDI047,Maize,2396.0,2090.0,1,0
2026-02-24,MANDI049,Rice,2260.49,2183.0,1,0
2026-02-24,MANDI051,Rice,2036.87,2183.0,1,1
2026-02-24,MANDI051,Sugarcane,3297.6,3500.0,1,1
2026-02-24,MANDI056,Mustard,5224.0,5650.0,1,1
2026-02-25,MANDI001,Maize,2088.91,2090.0,1,1
2026-02-25,MANDI005,Maize,2116.67,2090.0,1,0
2026-02-25,MANDI007,Mustard,5873.215,5650.0,2,0
2026-02-25,MANDI008,Sugarcane,3572.0,3500.0,1,0
2026-02-25,MANDI012,Cotton,6249.0,6620.0,1,1
2026-02-25,MANDI012,Sugarcane,3336.0,3500.0,1,1
2026-02-25,MANDI012,Wheat,2173.21,2275.0,1,1
2026-02-25,MANDI014,Basmati,2328.98,2183.0,1,0
2026-02-25,MANDI017,Sugarcane,3854.6,3500.0,1,0
2026-02-25,MANDI017,Wheat,2159.0,2275.0,2,2
2026-02-25,MANDI018,Maize,2101.66,2090.0,1,0
2026-02-25,MANDI021,Sugarcane,3520.73,3500.0,1,0
2026-02-25,MANDI024,Maize,2330.82,2090.0,1,0
2026-02-25,MANDI024,Sugarcane,3571.0,3500.0,1,0
2026-02-25,MANDI025,Cotton,6929.0,6620.0,1,0
2026-02-25,MANDI026,Maize,1925.7,2090.0,1,1
2026-02-25,MANDI027,Mustard,5441.98,5650.0,1,1
2026-02-25,MANDI027,Wheat,2251.46,2275.0,1,1
2026-02-25,MANDI028,Wheat,2299.94,2275.0,1,0
2026-02-25,MANDI031,Cotton,7213.0,6620.0,1,0
2026-02-25,MANDI031,Wheat,2303.0,2275.0,1,0
2026-02-25,MANDI033,Maize,2099.81,2090.0,1,0
2026-02-25,MANDI034,Wheat,2318.0,2275.0,1,0
2026-02-25,MANDI035,Mustard,5172.4,5650.0,1,1
2026-02-25,MANDI035,Rice,2471.0,2183.0,1,0
2026-02-25,MANDI035,Wheat,2371.2,2275.0,1,0
2026-02-25,MANDI037,Wheat,2332.0,2275.0,1,0
2026-02-25,MANDI038,Basmati,2140.27,2183.0,1,1
2026-02-25,MANDI040,Maize,2003.0,2090.0,1,1
2026-02-25,MANDI040,Mustard,5232.0,5650.0,1,1
2026-02-25,MANDI044,Cotton,6176.0,6620.0,1,1
2026-02-25,MANDI047,Rice,2329.24,2183.0,1,0
2026-02-25,MANDI049,Sugarcane,3840.26,3500.0,1,0
2026-02-25,MANDI050,Cotton,6271.23,6620.0,1,1
2026-02-25,MANDI050,Maize,2180.3,2090.0,1,0
2026-02-25,MANDI051,Mustard,6027.0,5650.0,1,0
2026-02-25,MANDI054,Cotton,6419.0,6620.0,1,1
2026-02-25,MANDI056,Cotton,6604.54,6620.0,1,1
2026-02-25,MANDI057,Wheat,2494.86,2275.0,1,0
2026-02-26,MANDI008,Cotton,6475.0,6620.0,1,1
2026-02-26,MANDI008,Mustard,6349.0,5650.0,1,0
2026-02-26,MANDI012,Mustard,5730.88,5650.0,1,0
2026-02-26,MANDI013,Maize,2256.135,2090.0,2,0
2026-02-26,MANDI015,Maize,2196.0,2090.0,1,0
2026-02-26,MANDI019,Narma,7652.53,6620.0,1,0
2026-02-26,MANDI024,Mustard,6200.0,5650.0,1,0
2026-02-26,MANDI025,Wheat,2280.0,2275.0,1,0
2026-02-26,MANDI027,Cotton,6447.77,6620.0,1,1
2026-02-26,MANDI028,Rice,2340.0,2183.0,1,0
2026-02-26,MANDI029,Wheat,2426.81,2275.0,1,0
2026-02-26,MANDI031,Rice,2009.0,2183.0,1,1
2026-02-26,MANDI035,Basmati,2145.5984923508267,2183.0,1,1
2026-02-26,MANDI041,Maize,2245.885,2090.0,2,0
2026-02-26,MANDI049,Maize,2357.0,2090.0,1,0
2026-02-26,MANDI049,Mustard,5345.0,5650.0,1,1
2026-02-26,MANDI051,Cotton,7384.92,6620.0,1,0
